01-09-22,541.5452,542.3362,0.79099999999994
01-09-23,542.2126,542.7318,0.5192000000000689
01-10-00,542.5835,543.2757,0.6922000000000708
01-10-01,542.979,543.7701,0.7910999999999149
01-10-02,543.6465,544.3387,0.6922000000000708
01-10-03,544.042,545.5253,1.4832999999999856
01-10-04,544.9567,545.9703,1.0135999999999967
01-10-05,545.7973,546.267,0.4697000000001026
01-10-06,545.8467,546.2423,0.3955999999999449
01-10-07,545.0556,545.9703,0.9146999999999252
01-10-08,543.7701,545.204,1.4338999999999942
01-10-09,541.5699,543.8195,2.2495999999999867
01-10-10,539.2708,541.6688,2.3980000000000246
01-10-11,536.4278,539.3202,2.8923999999999523
01-10-12,533.6589,536.5267,2.8677999999999884
01-10-13,532.2993,533.7578,1.4584999999999582
01-10-14,532.0273,532.8431,0.8158000000000811
01-10-15,532.7195,534.0792,1.3596999999999753
01-10-16,533.8814,535.3153,1.4338999999999942
01-10-17,535.2411,537.1694,1.9283000000000357
01-10-18,537.0705,539.3696,2.299099999999953
01-10-19,539.2955,540.581,1.28550000000007
01-10-20,540.3091,541.5204,1.2113000000000511
01-10-21,541.3474,542.0149,0.6675000000000182
01-10-22,541.7677,542.534,0.7663000000000011
01-10-23,542.2126,542.8801,0.6675000000000182
01-11-00,542.5093,543.3993,0.8899999999999864
01-11-01,543.0532,543.7454,0.6922000000000708
01-11-02,543.4982,544.314,0.8157999999999674
01-11-03,543.8937,544.9815,1.0878000000000156
01-11-04,544.7095,545.7478,1.0382999999999356
01-11-05,545.1792,545.7478,0.5685999999999467
01-11-06,544.9815,545.5253,0.5438000000000329
01-11-07,544.6848,545.2287,0.5439000000000078
01-11-08,543.6218,545.0556,1.4338000000000193
01-11-09,541.4463,543.7948,2.348500000000058
01-11-10,537.4166,541.1496,3.7329999999999472
01-11-11,533.3623,537.5402,4.177900000000022
01-11-12,531.7059,533.4364,1.7305000000000064
01-11-13,530.6923,532.052,1.3596999999999753
01-11-14,530.3462,531.5576,1.211400000000026
01-11-15,531.434,533.9309,2.4968999999999824
01-11-16,533.7084,536.0569,2.348500000000058
01-11-17,535.9086,538.5538,2.6452000000000453
01-11-18,538.4549,539.8146,1.359700000000089
01-11-19,539.6663,540.7293,1.0629999999999882
01-11-20,540.408,541.0754,0.6673999999999296
01-11-21,540.6799,541.1496,0.4696999999999889
